episode,step,latency_ms,fps,detections,avg_confidence
1,0,1290.5393359978916,0.7748698331823911,1,0.27832454442977905
1,1,9.270400001696544,107.87021054291006,1,0.5519329309463501
1,2,8.789742001681589,113.76898204847052,0,0.0
1,3,8.175770999514498,122.31262348950123,0,0.0
1,4,8.397148998483317,119.08803811634387,1,0.4329259395599365
1,5,8.718349003174808,114.70061586612873,1,0.5850400328636169
1,6,7.710461002716329,129.69393135478003,0,0.0
1,7,8.699401001649676,114.95044311790767,1,0.5211386680603027
1,8,8.368077000341145,119.50176844204857,1,0.3457297682762146
1,9,7.557471999461995,132.31937876464357,0,0.0
1,10,7.940032999613322,125.94406094391545,0,0.0
1,11,7.613500998559175,131.34561881442534,0,0.0
1,12,7.651919000636553,130.68617165404015,0,0.0
1,13,8.519003000401426,117.38462821915648,0,0.0
1,14,9.115867000218714,109.69883610368683,0,0.0
1,15,9.25898000059533,108.00325737129819,0,0.0
1,16,9.212244000082137,108.5511847049518,0,0.0
1,17,9.280381000280613,107.75419672638039,0,0.0
1,18,9.057475999725284,110.40603364892496,0,0.0
1,19,8.236775000113994,121.40673989348505,0,0.0
1,20,9.24259999737842,108.1946638698679,1,0.27637040615081787
1,21,8.306529998662882,120.38721345266579,0,0.0
1,22,8.283903000119608,120.71604411417678,0,0.0
1,23,8.6649730001227,115.40716860696965,0,0.0
1,24,9.228293998603476,108.36239072480035,0,0.0
1,25,8.442834001471056,118.44364106007092,0,0.0
1,26,9.053955000126734,110.44896953718042,0,0.0
1,27,9.050049000506988,110.49663929377394,0,0.0
1,28,9.065720998478355,110.30562270423346,0,0.0
1,29,9.17860800109338,108.9489822292092,0,0.0
1,30,9.97691199881956,100.23141430117026,1,0.5973455309867859
1,31,10.589509998681024,94.43307576314248,1,0.5091268420219421
1,32,10.479312997631496,95.42610285865277,3,0.3695992628733317
1,33,10.235057001409587,97.70341287423007,3,0.3468867937723796
1,34,10.169761000724975,98.33072772592323,2,0.27192407846450806
1,35,9.718073000840377,102.90105866806354,1,0.5643064975738525
1,36,9.291884998674504,107.62078955375048,3,0.35514742136001587
1,37,9.345783000753727,107.00013042452956,2,0.4683605134487152
1,38,9.691549003036926,103.18268005317229,2,0.46551746129989624
1,39,8.679039998241933,115.22011653392134,0,0.0
1,40,9.175155999400886,108.98997249368811,1,0.3372049927711487
1,41,10.021231999417068,99.78812984852259,1,0.26002925634384155
1,42,8.318436997797107,120.21489136298328,0,0.0
1,43,9.811646999878576,101.91968789871623,1,0.448283314704895
1,44,8.367547001398634,119.50933766285988,0,0.0
1,45,8.252555002400186,121.17459377237212,0,0.0
1,46,9.066225997230504,110.29947855981905,0,0.0
1,47,8.71307699708268,114.77001756495677,0,0.0
1,48,8.68053699741722,115.2002462863227,0,0.0
1,49,9.088386002986226,110.03053783932856,0,0.0
1,50,8.452792000753107,118.30410589908097,0,0.0
1,51,8.251949002442416,121.1834924941998,0,0.0
1,52,8.176322997314855,122.30436595134572,0,0.0
1,53,8.464284997899085,118.1434699148492,0,0.0
1,54,9.538976999465376,104.8330444717548,2,0.4732148349285126
1,55,9.602283000276657,104.14190041797231,4,0.4722481369972229
1,56,9.696563996840268,103.12931470630843,3,0.32552703221638996
1,57,9.265217999200104,107.93054195663105,2,0.31175175309181213
1,58,9.909091000736225,100.9174302593146,3,0.3356914122899373
1,59,10.856087999854935,92.11421278211475,4,0.3871604949235916
1,60,9.726926000439562,102.80740286857429,2,0.5776656866073608
1,61,11.287954002909828,88.59001372101785,5,0.622967255115509
1,62,9.906254999805242,100.94632129090762,5,0.6148914098739624
1,63,9.86315000045579,101.38748776544904,6,0.5351386268933614
1,64,10.118185000465019,98.83195454066528,5,0.6563102841377259
1,65,9.720658999867737,102.87368377119353,5,0.5597003340721131
1,66,9.499718998995377,105.26627157137521,3,0.5310389002164205
1,67,10.486862000107067,95.35741006125478,4,0.46905040740966797
1,68,8.764385001995834,114.09813692258831,0,0.0
1,69,9.92198499807273,100.78628421573328,2,0.429485946893692
1,70,9.229938001226401,108.34308961415861,0,0.0
1,71,8.962763000454288,111.57273710677319,0,0.0
1,72,8.755748000112362,114.21068765194785,0,0.0
1,73,8.838311001454713,113.14378955836791,0,0.0
1,74,9.502462999080308,105.23587411987657,1,0.2981107831001282
1,75,10.004879000916844,99.95123378387288,2,0.39940133690834045
1,76,8.782332999544451,113.86496048964109,0,0.0
1,77,9.606294999684906,104.09840630886318,1,0.408494234085083
1,78,8.277430999442004,120.81043020079682,0,0.0
1,79,9.604218997992575,104.12090771868228,1,0.2538411617279053
1,80,8.922777000407223,112.07273250854094,0,0.0
1,81,9.661230997153325,103.50647865625501,1,0.2812495827674866
1,82,8.773810001002857,113.97557046319658,0,0.0
1,83,8.729501001653261,114.55408502852708,0,0.0
1,84,8.671743999002501,115.31705734337045,0,0.0
1,85,8.74135200137971,114.39877948424487,0,0.0
1,86,9.1016229998786,109.87051430424422,0,0.0
