episode,step,latency_ms,fps,detections,avg_confidence
1,0,15.966495000611758,62.631153547581036,1,0.32315027713775635
1,1,8.452948997728527,118.30190863197207,0,0.0
1,2,9.141417998762336,109.39221903378566,3,0.3897838393847148
1,3,9.089423998375423,110.01797255565728,4,0.33711834251880646
1,4,9.10858000133885,109.78659679697736,3,0.3828990658124288
1,5,8.691086000908399,115.06041936479276,3,0.44298364718755084
1,6,9.26578399958089,107.92394901988132,3,0.30953143040339154
1,7,8.607271000073524,116.18084291658272,2,0.3851955235004425
1,8,7.839909001631895,127.55250090171297,0,0.0
1,9,8.577302000048803,116.58677751982036,1,0.44163304567337036
1,10,8.592318998125847,116.38301606564183,2,0.3360285460948944
1,11,7.920709998870734,126.25130829718185,0,0.0
1,12,7.793225002387771,128.31658263345525,0,0.0
1,13,8.358338000107324,119.64100996958483,1,0.6619704961776733
1,14,8.386812001845101,119.2348176851943,1,0.6265221834182739
1,15,7.842629001970636,127.50826282216431,0,0.0
1,16,7.7415970008587465,129.17231417355796,0,0.0
1,17,7.7771729993401095,128.581426706703,0,0.0
1,18,7.281738999154186,137.32983290339786,0,0.0
1,19,6.691149003017927,149.45116295407072,0,0.0
1,20,6.66089100195677,150.1300651378667,0,0.0
1,21,7.128455999918515,140.28283263745067,0,0.0
1,22,6.767548002244439,147.76400546672926,0,0.0
1,23,6.671756000287132,149.8855773438002,0,0.0
1,24,6.633173001318937,150.7574127496992,0,0.0
1,25,6.638842998654582,150.6286562587274,0,0.0
1,26,6.673437997960718,149.84779963574726,0,0.0
1,27,7.348954000917729,136.07378681035712,1,0.2776973247528076
1,28,7.42088599872659,134.75479884364188,1,0.3087393045425415
1,29,7.684511998377275,130.13188088081174,2,0.3842593729496002
1,30,6.708955999783939,149.05448776712873,0,0.0
1,31,7.414919000439113,134.86323990063545,1,0.3557744026184082
1,32,7.486935999622801,133.56598748144515,2,0.42237746715545654
1,33,7.2512040023866575,137.9081321765131,1,0.3591269254684448
1,34,7.4361039987707045,134.47902290840935,1,0.329775333404541
1,35,6.6814370002248324,149.6684021665324,0,0.0
1,36,6.587618998310063,151.7999143934299,0,0.0
1,37,6.816921999416081,146.6937717764201,0,0.0
1,38,6.820455997512909,146.6177628540748,0,0.0
1,39,6.688829998893198,149.50297737653224,0,0.0
1,40,6.716708001476945,148.8824584573438,0,0.0
1,41,6.690924998110859,149.45616641680243,0,0.0
1,42,6.768529998225858,147.7425674795142,0,0.0
1,43,6.804942000599112,146.95202397198378,0,0.0
1,44,6.909047999215545,144.7377410192461,0,0.0
1,45,7.848857996577863,127.40706997578559,2,0.4545797109603882
1,46,7.592794998345198,131.70380607114294,2,0.4359300434589386
1,47,6.729908000124851,148.59044135245955,0,0.0
1,48,7.643713997822488,130.82645429759359,2,0.6111712753772736
1,49,6.687131000944646,149.540961566139,0,0.0
1,50,6.668467998679262,149.95948097794835,0,0.0
1,51,7.5973179991706274,131.62539729272441,2,0.4307425022125244
1,52,7.860737001465168,127.21453469485232,1,0.45338118076324463
1,53,6.722696998622268,148.74982469162856,0,0.0
1,54,6.73869599995669,148.39666309422878,0,0.0
1,55,7.298420001461636,137.01595685089822,1,0.2768096327781677
1,56,6.7288770005689,148.6132084024502,0,0.0
1,57,6.692716000543442,149.41617124031575,0,0.0
1,58,6.729911001457367,148.59037508571055,0,0.0
1,59,6.729525997798191,148.59887610616056,0,0.0
1,60,6.678140998701565,149.74227111922772,0,0.0
1,61,7.367262998741353,135.7356185290037,1,0.27699047327041626
1,62,6.7886959986935835,147.30369428715616,0,0.0
1,63,6.80465000186814,146.95832992519252,0,0.0
1,64,6.658548998530023,150.18287020501995,0,0.0
1,65,6.680031998257618,149.6998817162604,0,0.0
1,66,6.712819002132164,148.9687119051436,0,0.0
1,67,6.998400000156835,142.88980338042836,0,0.0
1,68,7.512428001064109,133.11275660257292,1,0.2612733244895935
1,69,6.837107001047116,146.2606918169992,0,0.0
1,70,7.503226999688195,133.27598912328736,1,0.4428289532661438
