episode,step,latency_ms,fps,detections,avg_confidence
1,0,46.51296399970306,21.49938240887818,1,0.32080078125
1,1,4.55690200033132,219.44733503755242,0,0.0
1,2,5.999896999128396,166.66952785110644,3,0.3857421875
1,3,5.588874999375548,178.92688602119946,4,0.3382568359375
1,4,5.183528000998194,192.91879966837828,3,0.3816731770833333
1,5,4.940083001201856,202.42574866792995,3,0.444091796875
1,6,5.363368998587248,186.44997207229403,4,0.29608154296875
1,7,4.559298999083694,219.33196313752953,2,0.38427734375
1,8,3.7984280006639892,263.26680401081546,0,0.0
1,9,4.486842000915203,222.87390547650776,1,0.43408203125
1,10,4.576745001031668,218.4958960515792,1,0.4130859375
1,11,3.976027001044713,251.50734633775048,0,0.0
1,12,3.7640179998561507,265.6735435479365,0,0.0
1,13,4.24485899930005,235.57908523343028,1,0.66552734375
1,14,4.573449999952572,218.65331423987803,1,0.62451171875
1,15,3.6747739995917073,272.12557836512036,0,0.0
1,16,3.630588000305579,275.4374773220845,0,0.0
1,17,3.644391001216718,274.39426770237867,0,0.0
1,18,3.581762000976596,279.1921963903079,0,0.0
1,19,3.593460000047344,278.28332581601717,0,0.0
1,20,3.642489000412752,274.5375483321114,0,0.0
1,21,3.4922350005217595,286.34957265206793,0,0.0
1,22,3.545876999851316,282.0176785720236,0,0.0
1,23,3.587627001252258,278.73577706125826,0,0.0
1,24,3.555776000212063,281.23256356428556,0,0.0
1,25,3.5709050007426413,280.041053960279,0,0.0
1,26,3.5062240003753686,285.20710596155357,0,0.0
1,27,4.249321000315831,235.33171533185535,1,0.29248046875
1,28,4.0909300005296245,244.44319503646773,1,0.26123046875
1,29,4.582556000968907,218.21882804892428,2,0.390869140625
1,30,3.6718490009661764,272.3423538758999,0,0.0
1,31,4.74164200022642,210.8974064158046,1,0.355712890625
1,32,4.283336000298732,233.4628896566268,1,0.53515625
1,33,4.161179000220727,240.31650643890964,1,0.359375
1,34,4.245857999194413,235.52365627624258,1,0.325927734375
1,35,3.5808800002996577,279.2609637620689,0,0.0
1,36,3.547944001184078,281.8533775240713,0,0.0
1,37,3.6168850001558894,276.48100505183316,0,0.0
1,38,3.56523600021319,280.48634085939983,0,0.0
1,39,3.598762999899918,277.873258124475,0,0.0
1,40,3.9629620005143806,252.33650988079194,0,0.0
1,41,3.5757279983954504,279.6633302221907,0,0.0
1,42,3.5376289997657295,282.67520423035387,0,0.0
1,43,3.5578289989643963,281.07028198687385,0,0.0
1,44,3.549557999576791,281.72521765223405,0,0.0
1,45,4.777987998750177,209.29311673900798,2,0.4515380859375
1,46,4.433677999259089,225.54637485336323,2,0.4346923828125
1,47,3.5646390006149886,280.53331622850874,0,0.0
1,48,4.51221399998758,221.62069440916423,2,0.609130859375
1,49,3.6229520010238048,276.01800954509235,0,0.0
1,50,3.161042001011083,316.35138023479044,0,0.0
1,51,3.8994349997665267,256.44740842195694,2,0.4324951171875
1,52,4.197903999738628,238.21411829862296,1,0.45703125
1,53,3.167496999594732,315.7066921067157,0,0.0
1,54,3.2166509990929626,310.8823432451895,0,0.0
1,55,3.8114390008558985,262.36809765955576,1,0.275146484375
1,56,3.2262669992633164,309.95574768868767,0,0.0
1,57,3.202571999281645,312.2490299123035,0,0.0
1,58,3.2096819995786063,311.5573443510255,0,0.0
1,59,3.382859000339522,295.6079457936717,0,0.0
1,60,3.299293999589281,303.09514706009435,0,0.0
1,61,4.045949999635923,247.1607410101424,1,0.276611328125
1,62,3.2863189990166575,304.2918232524667,0,0.0
1,63,3.2364700000471203,308.978609406372,0,0.0
1,64,3.2638929988024756,306.3825929241248,0,0.0
1,65,3.2224309998127865,310.32472070250594,0,0.0
1,66,3.1585199994879076,316.6039791301402,0,0.0
1,67,3.234145000533317,309.20073151794304,0,0.0
1,68,3.78072199964663,264.49974372447014,1,0.2568359375
1,69,3.1976919999578968,312.725553309439,0,0.0
1,70,3.918591000910965,255.19376729225567,1,0.435791015625
1,71,3.76147000133642,265.85350930479524,1,0.443603515625
1,72,4.052730999319465,246.74719347716888,2,0.2879638671875
1,73,3.2934540013229707,303.6325995742776,0,0.0
1,74,4.099241999938386,243.94753957317735,3,0.455322265625
1,75,3.942626000934979,253.63805741727816,1,0.3720703125
1,76,4.482775999349542,223.07605826057372,2,0.4461669921875
1,77,4.293185000278754,232.92730220921544,4,0.3548583984375
1,78,4.415061999679892,226.49738555710056,3,0.4344075520833333
1,79,3.809997999269399,262.467329429506,1,0.611328125
1,80,3.8438350002252264,260.15684854875553,1,0.265869140625
1,81,3.95673499951954,252.73363015754867,2,0.3277587890625
