episode,step,latency_ms,fps,detections,avg_confidence
1,0,46.96461000094132,21.29262864058611,1,0.32080078125
1,1,4.5267929999681655,220.90694228939392,0,0.0
1,2,5.9515530010685325,168.02337134869867,3,0.3857421875
1,3,5.883769001229666,169.95908571376734,4,0.3382568359375
1,4,5.34175599932496,187.20435754204618,3,0.3816731770833333
1,5,4.617370999767445,216.5734570712133,3,0.444091796875
1,6,5.263360999379074,189.9926682053485,4,0.29608154296875
1,7,4.6041610003157984,217.1948374375723,2,0.38427734375
1,8,3.9201920008054003,255.0895465820426,0,0.0
1,9,4.533395000180462,220.5852346773649,1,0.43408203125
1,10,4.242856999553624,235.69024365073028,1,0.4130859375
1,11,3.6607700003514765,273.1665742190819,0,0.0
1,12,3.9272880003409227,254.62863938503907,0,0.0
1,13,4.201187000944628,238.0279668044179,1,0.66552734375
1,14,4.278065998732927,233.75048451711098,1,0.62451171875
1,15,3.671293001389131,272.3835988088185,0,0.0
1,16,3.62486300036835,275.8724950152274,0,0.0
1,17,3.633764001278905,275.1967380512464,0,0.0
1,18,3.6003610002808273,277.74992561079296,0,0.0
1,19,3.6653799998020986,272.82300881600054,0,0.0
1,20,3.67090100007772,272.4126855992107,0,0.0
1,21,3.6291550004534656,275.5462359351004,0,0.0
1,22,3.6343800002214266,275.1500943597187,0,0.0
1,23,3.6488360001385445,274.0600015901045,0,0.0
1,24,3.588215000490891,278.69010075014836,0,0.0
1,25,3.6964489991078153,270.5299059290045,0,0.0
1,26,3.6426520000532037,274.52526345788567,0,0.0
1,27,4.265105000740732,234.46081628150475,1,0.29248046875
1,28,4.2601120003382675,234.73561256619465,1,0.26123046875
1,29,4.958943000019644,201.65587706816524,2,0.390869140625
1,30,3.627695999966818,275.65705616158215,0,0.0
1,31,4.3033310012106085,232.37812748279904,1,0.355712890625
1,32,4.409987999679288,226.75798665953832,1,0.53515625
1,33,4.380809999929625,228.26828828825364,1,0.359375
1,34,4.67879399911908,213.73029036719277,1,0.325927734375
1,35,3.6428479997994145,274.51049290419553,0,0.0
1,36,3.654480999102816,273.63666694272115,0,0.0
1,37,3.6115929997322382,276.88612755483234,0,0.0
