episode,step,latency_ms,fps,detections,avg_confidence
1,0,13.793178999549127,72.49960288579508,2,0.3111199885606766
1,1,7.590769000671571,131.738958188759,3,0.34691523512204486
1,2,7.176373999755015,139.34613776179137,3,0.4628522992134094
1,3,7.212017000711057,138.65746571332355,3,0.3398570815722148
1,4,6.899623000208521,144.93545516469203,3,0.4063595235347748
1,5,6.894258000102127,145.0482415925233,3,0.5743920107682546
1,6,7.028296000498813,142.28199835764286,3,0.41820216178894043
1,7,6.81049000013445,146.83231309057913,3,0.36695244908332825
1,8,6.637124000917538,150.66766868627988,2,0.387471079826355
1,9,7.7309230000537354,129.35066097451096,1,0.34720686078071594
1,10,6.200837000505999,161.26855131305635,0,0.0
1,11,6.2568989997089375,159.8235803465133,0,0.0
1,12,5.928100999881281,168.6880840964124,0,0.0
1,13,6.45701299981738,154.87037118065,1,0.337360680103302
1,14,5.8759029998327605,170.18660791855515,0,0.0
1,15,5.923149001318961,168.82911434058488,0,0.0
1,16,5.84437900033663,171.10457756801895,0,0.0
1,17,5.816779999804567,171.91642111848793,0,0.0
1,18,5.817513001602492,171.89475979246458,0,0.0
1,19,5.9193720007897355,168.93683989899344,0,0.0
1,20,5.93533400024171,168.48251504620904,0,0.0
1,21,5.96977299937862,167.51055695151018,0,0.0
1,22,6.497582999145379,153.9033822471416,1,0.26238808035850525
1,23,5.876328999875113,170.17427036866937,0,0.0
1,24,5.853754000781919,170.8305473490045,0,0.0
1,25,5.404285000622622,185.03835380347095,0,0.0
1,26,5.207198999414686,192.04182519477453,0,0.0
1,27,5.143607999343658,194.41605972453644,0,0.0
1,28,5.164407999473042,193.6330359843832,0,0.0
1,29,5.871067000043695,170.32679068260634,1,0.3087751567363739
1,30,6.156371000543004,162.43335561027723,1,0.44245463609695435
1,31,6.201271000463748,161.2572648292934,2,0.3231503665447235
1,32,6.60453700038488,151.41106786769836,2,0.4191948026418686
1,33,6.399460000466206,156.26318469482567,1,0.4196910262107849
1,34,6.1241109997354215,163.28900636242597,0,0.0
1,35,5.627570000797277,177.69659015495614,0,0.0
1,36,5.621013999189017,177.9038444210025,0,0.0
1,37,5.35282600139908,186.81720641370143,0,0.0
1,38,5.331328999091056,187.57049136725402,0,0.0
1,39,5.327920000127051,187.69050585897568,0,0.0
1,40,5.1692050001292955,193.45334533549885,0,0.0
1,41,5.1899489990319125,192.68012078471892,0,0.0
1,42,5.438203001176589,183.88427202582247,0,0.0
1,43,5.3415500005939975,187.2115771431133,0,0.0
1,44,5.303822999849217,188.54324513250708,0,0.0
1,45,5.895670999962022,169.6159775547926,1,0.5377334356307983
1,46,5.969150999590056,167.5280119515618,1,0.37443655729293823
1,47,5.500379000295652,181.8056537460871,0,0.0
