episode,step,latency_ms,fps,detections,avg_confidence
1,0,49.5266760008235,20.19113901331421,3,0.4100748697916667
1,1,6.160532999274437,162.32361714770067,5,0.437109375
1,2,4.763416000059806,209.93337554130161,4,0.42669677734375
1,3,7.226210998851457,138.38510945209617,8,0.40625
1,4,5.16499399964232,193.6110671317819,6,0.3146158854166667
1,5,5.239797999820439,190.84705174403072,7,0.44241768973214285
1,6,5.2537029987433925,190.3419360095508,6,0.4587809244791667
1,7,4.904825998892193,203.88083088490004,5,0.578369140625
1,8,4.840924999371055,206.57209110447334,4,0.5654296875
1,9,4.846352001550258,206.34076923841243,4,0.590576171875
1,10,4.66797800072527,214.22551688217652,4,0.4671630859375
1,11,4.6019490000617225,217.29923560356443,3,0.6101888020833334
1,12,4.708034999566735,212.4028389958925,3,0.4969075520833333
1,13,4.590922000716091,217.82116965699268,3,0.48291015625
1,14,4.541885000435286,220.17290175866668,3,0.3513997395833333
1,15,4.8829240004124586,204.7953234405308,4,0.47564697265625
1,16,4.588378000335069,217.9419393796619,3,0.6075032552083334
1,17,5.3932160008116625,185.41812526134743,1,0.861328125
1,18,5.130031000589952,194.93059591355302,2,0.408447265625
1,19,4.089594998731627,244.52299073872751,0,0.0
1,20,4.367710000224179,228.95292955545895,1,0.53125
1,21,4.3648569990182295,229.10258004441525,2,0.3094482421875
1,22,4.225627999403514,236.65121495341265,1,0.261962890625
1,23,4.467077000299469,223.860031947728,2,0.343505859375
1,24,3.6115429993515136,276.8899609334734,0,0.0
1,25,3.4626339984242804,288.79748782431636,0,0.0
1,26,3.5223579998273635,283.90072787860055,0,0.0
1,27,3.4872849992098054,286.7560294689402,0,0.0
1,28,4.006908999144798,249.5689321153617,1,0.3701171875
1,29,3.5266109989606775,283.5583511463863,0,0.0
1,30,3.460787000221899,288.9516170558552,0,0.0
1,31,3.5243120000814088,283.7433235130433,0,0.0
1,32,3.4558740007923916,289.3624014563933,0,0.0
1,33,3.3992899989243597,294.17907866537746,0,0.0
1,34,3.4324279986321926,291.3389590105009,0,0.0
1,35,3.4204080002382398,292.36278243132034,0,0.0
1,36,3.438658000959549,290.81112449128483,0,0.0
1,37,3.4889859998656902,286.61622604346803,0,0.0
1,38,3.464060999249341,288.6785192918656,0,0.0
1,39,3.521731001455919,283.9512727083897,0,0.0
1,40,3.3745420005288906,296.3365102118363,0,0.0
1,41,3.3716999987518648,296.5862918913841,0,0.0
1,42,3.386979000424617,295.24836140839153,0,0.0
1,43,3.4272029988642316,291.7831247029715,0,0.0
1,44,3.3780209996621124,296.0313154062764,0,0.0
1,45,3.53009999889764,283.2780941934434,0,0.0
1,46,3.3798080003180075,295.8747952268027,0,0.0
1,47,3.3668409996607807,297.01432295161936,0,0.0
1,48,3.396345000510337,294.43416374065043,0,0.0
1,49,3.4603419990162365,288.9887763360664,0,0.0
1,50,3.3740830003807787,296.3768229433437,0,0.0
1,51,3.355687000293983,298.0015716341818,0,0.0
2,0,4.288832999009173,233.1636601917176,0,0.0
2,1,3.6898760008625686,271.0118171359237,0,0.0
2,2,3.21556700146175,310.9871445830283,0,0.0
2,3,3.2081819990708027,311.70301444545026,0,0.0
2,4,3.183893999448628,314.08080802098794,0,0.0
