true_distance_m,projected_y_px,quantized_y_px,estimated_distance_m,signed_error_m,absolute_error_m,relative_error_pct
2.000000000000001,368.44392411713716,368.0,2.0049885525977706,0.004988552597769758,0.004988552597769758,0.24942762988848774
2.0500000000000007,364.0761769080505,364.0,2.050890515119019,0.0008905151190181648,0.0008905151190181648,0.043439761903325096
2.1000000000000005,359.8830052487431,360.0,2.09857729839522,-0.0014227016047807517,0.0014227016047807517,0.06774769546575006
2.150000000000001,355.8541477307105,356.0,2.1481550660619435,-0.0018449339380572916,0.0018449339380572916,0.085810880839874
2.200000000000001,351.9801317009496,352.0,2.1997385717518725,-0.00026142824812858123,0.00026142824812858123,0.011883102187662777
2.250000000000001,348.2521989050413,348.0,2.253452045832824,0.003452045832823103,0.003452045832823103,0.1534242592365823
2.3000000000000007,344.6622393862318,345.0,2.2952155523968525,-0.004784447603148223,0.004784447603148223,0.20801946100644444
2.350000000000001,341.2027325904817,341.0,2.3529875412892904,0.0029875412892894637,0.0029875412892894637,0.12712941656550905
2.4000000000000012,337.86669477735586,338.0,2.3979672174340765,-0.0020327825659247623,0.0020327825659247623,0.08469927358019838
2.450000000000001,334.64763196287504,335.0,2.4444400465617138,-0.005559953438287302,0.005559953438287302,0.22693687503213467
2.500000000000001,331.5394977271211,332.0,2.492481634016876,-0.007518365983124831,0.007518365983124831,0.3007346393249931
2.550000000000001,328.53665530979777,329.0,2.542172777113504,-0.007827222886497065,0.007827222886497065,0.30694991711753183
2.6000000000000014,325.6338434938068,326.0,2.5935999185984318,-0.006400081401569668,0.006400081401569668,0.24615697698344863
2.6500000000000012,322.82614584242214,323.0,2.646855648486248,-0.00314435151375303,0.00314435151375303,0.11865477410388785
2.700000000000001,320.10896291166546,320.0,2.702039260394133,0.0020392603941319365,0.0020392603941319365,0.07552816274562725
2.7500000000000013,317.4779871075068,317.0,2.7592573694091684,0.009257369409167104,0.009257369409167104,0.33663161487880366
2.8000000000000016,314.92917989878725,315.0,2.798589303915903,-0.001410696084098717,0.001410696084098717,0.050382003003525584
2.8500000000000014,312.45875113231835,312.0,2.859457260905135,0.009457260905133769,0.009457260905133769,0.33183371596960576
2.9000000000000012,310.0631402273326,310.0,2.901338636252975,0.0013386362529739237,0.0013386362529739237,0.046159870792204245
2.9500000000000015,307.738999053046,308.0,2.9443096527118753,-0.00569034728812623,0.00569034728812623,0.19289312841105855
3.0000000000000018,305.4831763161695,305.0,3.010904127673106,0.010904127673104114,0.010904127673104114,0.36347092243680357
3.0500000000000016,303.29270330527174,303.0,3.056792820267693,0.006792820267691457,0.006792820267691457,0.22271541861283456
3.1000000000000014,301.1647808563822,301.0,3.103932365323887,0.003932365323885634,0.003932365323885634,0.12685049431889137
3.1500000000000017,299.096767419496,299.0,3.1523746138902244,0.0023746138902227543,0.0023746138902227543,0.07538456794357946
3.200000000000002,297.0861681190056,297.0,3.202174322980737,0.002174322980735166,0.002174322980735166,0.0679475931479739
3.2500000000000018,295.13062471280136,295.0,3.253389362047055,0.0033893620470530905,0.0033893620470530905,0.10428806298624889
3.3000000000000016,293.2279063650763,293.0,3.3060809373083413,0.006080937308339696,0.006080937308339696,0.1842708275254452
3.3500000000000023,291.3759011569273,291.0,3.360313835767405,0.010313835767402857,0.010313835767402857,0.30787569454933883
3.400000000000002,289.5726082668337,290.0,3.388029571172072,-0.011970428827930313,0.011970428827930313,0.3520714361155972
3.450000000000002,287.81613076014435,288.0,3.444704422871351,-0.005295577128650919,0.005295577128650919,0.15349498923625843
3.5000000000000018,286.1046689329462,286.0,3.503100034920091,0.0031000349200893673,0.0031000349200893673,0.0885724262882676
3.5500000000000025,284.4365141612159,284.0,3.5632959838895513,0.01329598388954878,0.01329598388954878,0.37453475745207804
3.6000000000000023,282.8100432110632,283.0,3.594095304492915,-0.005904695507087165,0.005904695507087165,0.16401931964131006
3.650000000000002,281.22371297023756,281.0,3.6571519736962883,0.0071519736962861735,0.0071519736962861735,0.19594448482975804
3.700000000000002,279.6760555649535,280.0,3.689432512762532,-0.01056748723746992,0.01056748723746992,0.28560776317486253
3.7500000000000027,278.16567382955327,278.0,3.7555587870974905,0.005558787097487805,0.005558787097487805,0.1482343225996747
3.8000000000000025,276.69123709961656,277.0,3.789430025844956,-0.01056997415504668,0.01056997415504668,0.2781572146064914
3.8500000000000023,275.2514773018928,275.0,3.8588556334949464,0.008855633494944115,0.008855633494944115,0.23001645441413274
3.900000000000002,273.8451853169072,274.0,3.8944381145999625,-0.005561885400039657,0.005561885400039657,0.1426124461548629
3.950000000000003,272.4712075923104,272.0,3.9674162932389003,0.017416293238897484,0.017416293238897484,0.44091881617461953
4.000000000000003,271.1284429870353,271.0,4.004843053961383,0.004843053961380406,0.004843053961380406,0.12107634903451006
4.0500000000000025,269.8158398281151,270.0,4.04291653234155,-0.007083467658452136,0.007083467658452136,0.17490043601116376
4.100000000000002,268.5323931636302,269.0,4.08165363695277,-0.018346363047232472,0.018346363047232472,0.4474722694446942
4.150000000000003,267.2771421967026,267.0,4.161189358631817,0.011189358631813917,0.011189358631813917,0.26962309956178093
4.200000000000003,266.04916788676843,266.0,4.202024872843546,0.002024872843542802,0.002024872843542802,0.048211258179590495
4.250000000000003,264.8475907055432,265.0,4.24359786465229,-0.006402135347713056,0.006402135347713056,0.15063847876971886
4.3000000000000025,263.67156853616507,264.0,4.285928494048581,-0.014071505951421592,0.014071505951421592,0.3272443244516648
4.350000000000003,262.52029470496916,263.0,4.329037662582519,-0.0209623374174841,0.0209623374174841,0.4818928141950365
4.400000000000003,261.3929961362278,261.0,4.417679139474614,0.01767913947461075,0.01767913947461075,0.4017986244229713
4.450000000000003,260.28893162098456,260.0,4.463257278248606,0.013257278248603122,0.013257278248603122,0.29791636513714864
4.500000000000003,259.2073901918367,259.0,4.509705696011821,0.009705696011818254,0.009705696011818254,0.2156821335959611
4.550000000000003,258.14768959617703,258.0,4.557049558976003,0.007049558976000014,0.007049558976000014,0.1549353621098903
